pair_id,side,sequence,frame_index,condition,repetition,iou,iou_float,physical_skip,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,initialization_frame,branch_frame_executed
R3-D06,control,Human8,10,baseline,1,0.8275862068965517,0.8537827558838673,False,119.17770385742188,109.1635513305664,27.563980102539062,80.84365844726562,119,109,27,80,119.0,105.0,30.0,87.0,False,True
R3-D06,control,Human8,11,baseline,1,0.7843575418994413,0.8277833857496577,False,120.41728782653809,106.92850112915039,28.62674331665039,81.15747833251953,120,106,28,81,122.0,104.0,29.0,87.0,False,True
R3-D06,control,Human8,12,baseline,1,0.8232931726907631,0.887454186011902,False,124.67287826538086,104.0634880065918,26.386497497558594,82.92847442626953,124,104,26,82,125.0,104.0,28.0,86.0,False,True
R3-D06,control,Human8,13,baseline,1,0.8802042419481539,0.8984991216243143,False,125.76518630981445,101.8625602722168,29.05200958251953,85.25188446044922,125,101,29,85,127.0,103.0,27.0,86.0,False,True
R3-D06,control,Human8,14,baseline,1,0.8207440811724915,0.86790142449686,False,124.83448600769043,103.00018692016602,30.69479751586914,85.83338165283203,124,103,30,85,128.0,104.0,27.0,85.0,False,True
R3-D06,control,Human8,15,baseline,1,0.7991318074191003,0.8388467520697912,False,126.52881145477295,104.69453430175781,29.24859046936035,81.07597351074219,126,104,29,81,130.0,104.0,26.0,85.0,False,True
R3-D06,control,Human8,16,baseline,1,0.7719027402547279,0.8140569086550175,False,126.68170261383057,102.2349624633789,29.927427291870117,83.68754577636719,126,102,29,83,130.0,105.0,26.0,84.0,False,True
R3-D06,control,Human8,17,baseline,1,0.8181120491174213,0.8093817694009695,False,126.15141773223877,100.64829635620117,30.8482723236084,86.2625503540039,126,100,30,86,130.0,104.0,26.0,83.0,False,True
R3-D06,control,Human8,18,baseline,1,0.8928571428571429,0.9543850138043901,False,128.9055700302124,102.13560104370117,27.12974739074707,82.07520294189453,128,102,27,82,130.0,102.0,26.0,82.0,False,True
R3-D06,control,Human8,19,baseline,1,0.8932559178204555,0.9473366579215926,False,130.3324146270752,100.97960662841797,25.83962631225586,81.20974731445312,130,100,25,81,130.0,101.0,27.0,82.0,False,True
R3-D06,control,Human8,20,baseline,1,0.927710843373494,0.9091521663737829,False,130.08870315551758,99.65441131591797,27.869422912597656,79.01045227050781,130,99,27,79,130.0,101.0,27.0,81.0,False,True
R3-D06,control,Human8,21,baseline,1,0.9093264248704663,0.9048607034707065,False,130.42820930480957,102.9942398071289,29.000926971435547,78.40292358398438,130,102,29,78,131.0,101.0,27.0,80.0,False,True
R3-D06,control,Human8,22,baseline,1,0.8575010447137484,0.8946152593035077,False,131.067289352417,101.81934356689453,29.30289077758789,77.54165649414062,131,101,29,77,133.0,102.0,28.0,79.0,False,True
R3-D06,control,Human8,23,baseline,1,0.8405977584059776,0.8602794290384626,False,132.31187915802002,104.17216491699219,30.02960777282715,75.06707763671875,132,104,30,75,135.0,102.0,28.0,78.0,False,True
R3-D06,control,Human8,24,baseline,1,0.8033419023136247,0.8654800341461553,False,135.44980144500732,104.29287338256836,27.88750648498535,75.79578399658203,135,104,27,75,137.0,102.0,28.0,78.0,False,True
R3-D06,control,Human8,25,baseline,1,0.8605132450331126,0.9134582415521453,False,137.5386552810669,101.2331314086914,29.68831443786621,78.14085388183594,137,101,29,78,139.0,102.0,29.0,77.0,False,True
R3-D02,control,Human8,108,baseline,1,0.7914645974781765,0.8114108372142873,False,208.27733325958252,107.29489135742188,20.00282859802246,49.79624938964844,208,107,20,49,209.0,108.0,17.0,51.0,False,True
R3-D02,control,Human8,109,baseline,1,0.712166172106825,0.8328234473794027,False,208.9079990386963,108.30393981933594,18.59695053100586,48.91102600097656,208,108,18,48,211.0,108.0,17.0,51.0,False,True
R3-D02,control,Human8,110,baseline,1,0.8124352331606217,0.884813212525703,False,209.45499515533447,108.79795455932617,18.56361198425293,49.123252868652344,209,108,18,49,211.0,108.0,17.0,51.0,False,True
R3-D02,control,Human8,111,baseline,1,0.7542627883650953,0.8320234343309912,False,209.56441593170166,106.40024185180664,18.56361198425293,49.123252868652344,209,106,18,49,211.0,108.0,17.0,51.0,False,True
R3-D02,control,Human8,112,baseline,1,0.9411764705882353,0.8890534060467706,False,209.6458501815796,106.47493743896484,17.046518325805664,48.975730895996094,209,106,17,48,209.0,106.0,17.0,51.0,False,True
R3-D02,control,Human8,113,baseline,1,0.8741794310722101,0.867905905249104,False,207.18450450897217,106.12730598449707,18.44805335998535,47.79671096801758,207,106,18,47,208.0,105.0,17.0,51.0,False,True
R3-D02,control,Human8,114,baseline,1,0.6865671641791045,0.7413746086784783,False,205.14813804626465,105.98653793334961,18.709545135498047,46.76953887939453,205,105,18,46,208.0,105.0,17.0,51.0,False,True
R3-D02,control,Human8,115,baseline,1,0.7243460764587525,0.8018242716424545,False,205.69717121124268,105.16326522827148,18.256772994995117,48.31129455566406,205,105,18,48,208.0,104.0,17.0,50.0,False,True
R3-D02,control,Human8,116,baseline,1,0.8732240437158469,0.896606578773412,False,206.45211124420166,103.85305786132812,18.256772994995117,48.31129455566406,206,103,18,48,207.0,104.0,17.0,50.0,False,True
R3-D02,control,Human8,117,baseline,1,0.7233584499461787,0.8330812210329291,False,205.83893013000488,103.03314781188965,16.482982635498047,48.343692779541016,205,103,16,48,207.0,103.0,17.0,49.0,False,True
R3-D02,control,Human8,118,baseline,1,0.6395939086294417,0.7980462856621695,False,204.96293449401855,101.94068145751953,17.879863739013672,47.92681884765625,204,101,17,47,207.0,103.0,17.0,48.0,False,True
R3-D02,control,Human8,119,baseline,1,0.7783783783783784,0.8277123759548766,False,205.24061965942383,101.26398086547852,18.103355407714844,47.90531921386719,205,101,18,47,207.0,103.0,17.0,47.0,False,True
R3-D02,control,Human8,120,baseline,1,0.9183673469387755,0.9201413227072194,False,206.06645011901855,100.28610229492188,17.23055648803711,48.486175537109375,206,100,17,48,206.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,121,baseline,1,0.7166123778501629,0.8685311185382625,False,204.9084300994873,99.98634910583496,17.796520233154297,47.09336471557617,204,99,17,47,206.0,102.0,17.0,46.0,False,True
R3-D02,control,Human8,122,baseline,1,0.7838479809976246,0.8441354110710529,False,207.09163570404053,99.85465812683105,15.383218765258789,48.711734771728516,207,99,15,48,207.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,123,baseline,1,0.8845208845208845,0.9659783801959406,False,207.0467233657837,101.74711990356445,16.882139205932617,47.20835876464844,207,101,16,47,207.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,124,baseline,1,0.9574468085106383,0.8290636749184573,False,208.96692276000977,102.20285606384277,17.970947265625,46.56058883666992,208,102,17,46,208.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,125,baseline,1,0.8657465495608532,0.8874341898614575,False,210.4510474205017,102.16844177246094,15.504841804504395,47.39897155761719,210,102,15,47,210.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,126,baseline,1,0.8648648648648649,0.8968790603660752,False,211.71947860717773,101.34741020202637,16.509605407714844,46.805110931396484,211,101,16,46,211.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,108,whole_mrm1_physical_skip,1,0.8572961373390557,0.8623102212399424,True,208.6313066482544,107.87676239013672,18.927366256713867,48.997520446777344,208,107,18,48,209.0,108.0,17.0,51.0,False,True
R3-D02,control,Human8,109,whole_mrm1_physical_skip,1,0.8124352331606217,0.8767452305874344,True,209.2044620513916,108.67438316345215,18.717029571533203,49.529232025146484,209,108,18,49,211.0,108.0,17.0,51.0,False,True
R3-D02,control,Human8,110,whole_mrm1_physical_skip,1,0.8124352331606217,0.8844104798017135,True,209.41045951843262,108.26730155944824,18.717029571533203,49.529232025146484,209,108,18,49,211.0,108.0,17.0,51.0,False,True
R3-D02,control,Human8,111,whole_mrm1_physical_skip,1,0.6198267564966313,0.7462530052681735,True,208.96061992645264,106.15307426452637,17.90671730041504,48.668880462646484,208,106,17,48,211.0,108.0,17.0,51.0,False,True
R3-D02,control,Human8,112,whole_mrm1_physical_skip,1,0.8918032786885246,0.8852835512076411,True,208.41893863677979,106.29077529907227,18.256772994995117,48.31129455566406,208,106,18,48,209.0,106.0,17.0,51.0,False,True
R3-D02,control,Human8,113,whole_mrm1_physical_skip,1,0.8124352331606217,0.8670290360265923,True,206.74134826660156,105.69136428833008,18.925155639648438,49.03282928466797,206,105,18,49,208.0,105.0,17.0,51.0,False,True
R3-D02,control,Human8,114,whole_mrm1_physical_skip,1,0.7194994786235662,0.8061029029752554,True,206.34442329406738,107.0676097869873,17.864788055419922,46.98540115356445,206,107,17,46,208.0,105.0,17.0,51.0,False,True
R3-D02,control,Human8,115,whole_mrm1_physical_skip,1,0.732484076433121,0.7442005691538499,True,206.0757122039795,106.13775444030762,17.026058197021484,46.275325775146484,206,106,17,46,208.0,104.0,17.0,50.0,False,True
R3-D02,control,Human8,116,whole_mrm1_physical_skip,1,0.7659574468085106,0.8388830281594107,True,205.70297527313232,105.55231094360352,18.413599014282227,45.089385986328125,205,105,18,45,207.0,104.0,17.0,50.0,False,True
R3-D02,control,Human8,117,whole_mrm1_physical_skip,1,0.675564681724846,0.7841161859634361,True,204.79898643493652,104.01841163635254,17.796520233154297,47.09336471557617,204,104,17,47,207.0,103.0,17.0,49.0,False,True
R3-D02,control,Human8,118,whole_mrm1_physical_skip,1,0.7180851063829787,0.7985384093384541,True,205.2552433013916,101.65910911560059,17.796520233154297,47.09336471557617,205,101,17,47,207.0,103.0,17.0,48.0,False,True
R3-D02,control,Human8,119,whole_mrm1_physical_skip,1,0.6840390879478827,0.8165024240445429,True,205.9021120071411,101.02945518493652,16.894506454467773,47.578548431396484,205,101,16,47,207.0,103.0,17.0,47.0,False,True
R3-D02,control,Human8,120,whole_mrm1_physical_skip,1,0.9183673469387755,0.9225517495471918,True,206.024995803833,100.2924747467041,17.266925811767578,48.95212936401367,206,100,17,48,206.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,121,whole_mrm1_physical_skip,1,0.9223057644110275,0.9433614807365971,True,206.03488445281982,101.00668334960938,16.52617073059082,47.442909240722656,206,101,16,47,206.0,102.0,17.0,46.0,False,True
R3-D02,control,Human8,122,whole_mrm1_physical_skip,1,0.8362369337979094,0.9150174815777828,True,206.33759784698486,101.8863639831543,17.24781608581543,47.23585510253906,206,101,17,47,207.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,123,whole_mrm1_physical_skip,1,0.8822055137844611,0.9576613934370797,True,207.01902675628662,102.22922134399414,16.879281997680664,45.87640380859375,207,102,16,45,207.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,124,whole_mrm1_physical_skip,1,0.9782608695652174,0.8959528360393961,True,208.66028594970703,103.78797149658203,17.182846069335938,45.469451904296875,208,103,17,45,208.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,125,whole_mrm1_physical_skip,1,0.8162031438935913,0.8823884543765346,True,210.01959657669067,100.41831016540527,15.832549095153809,48.739315032958984,210,100,15,48,210.0,103.0,17.0,46.0,False,True
R3-D02,control,Human8,126,whole_mrm1_physical_skip,1,0.9361702127659575,0.9540492577491881,True,211.16406631469727,102.8661003112793,17.182846069335938,45.469451904296875,211,102,17,45,211.0,103.0,17.0,46.0,False,True
R3-D06,primary,Jogging_1,150,baseline,1,0.536725188104622,0.5278306840855539,False,116.36810111999512,113.13557815551758,47.33504104614258,114.94812774658203,116,113,47,114,133.0,105.0,28.0,115.0,False,True
R3-D06,primary,Jogging_1,151,baseline,1,0.49796610169491523,0.4866108699980246,False,116.81751823425293,107.98081970214844,50.19191360473633,118.73966979980469,116,107,50,118,132.0,107.0,26.0,113.0,False,True
R3-D06,primary,Jogging_1,152,baseline,1,0.5291496472335685,0.5173824090852482,False,120.38298988342285,105.0489273071289,46.967647552490234,116.14187622070312,120,105,46,116,134.0,103.0,25.0,116.0,False,True
R3-D06,primary,Jogging_1,153,baseline,1,0.6930940481599273,0.687327193433994,False,125.98223876953125,103.77909088134766,38.21791076660156,113.70523071289062,125,103,38,113,133.0,100.0,27.0,117.0,False,True
R3-D06,primary,Jogging_1,154,baseline,1,0.7878787878787878,0.7689720477507318,False,128.6823558807373,100.11114120483398,33.59358596801758,115.54766082763672,128,100,33,115,132.0,100.0,26.0,115.0,False,True
R3-D06,primary,Jogging_1,155,baseline,1,0.7986111111111112,0.7909482278589401,False,128.59917640686035,96.01102828979492,30.081661224365234,120.81291961669922,128,96,30,120,131.0,96.0,25.0,115.0,False,True
R3-D06,primary,Jogging_1,156,baseline,1,0.7828232971372162,0.7645166402008675,False,126.34562301635742,93.33492279052734,33.47003936767578,122.58511352539062,126,93,33,122,129.0,92.0,26.0,123.0,False,True
R3-D06,primary,Jogging_1,157,baseline,1,0.6576112412177986,0.643063015667844,False,123.01456069946289,88.23884201049805,35.59410858154297,122.67765045166016,123,88,35,122,128.0,89.0,24.0,117.0,False,True
R3-D06,primary,Jogging_1,158,baseline,1,0.7214867617107943,0.6999224632366475,False,124.70994758605957,89.83702850341797,34.34383773803711,114.84342956542969,124,89,34,114,128.0,87.0,26.0,111.0,False,True
R3-D06,primary,Jogging_1,159,baseline,1,0.683083511777302,0.6751141657778407,False,120.38912010192871,89.0207290649414,39.3994026184082,119.15498352050781,120,89,39,119,125.0,88.0,29.0,111.0,False,True
R3-D06,primary,Jogging_1,160,baseline,1,0.7357841840782862,0.7118410743760288,False,121.29817008972168,95.09821701049805,33.973514556884766,113.32459259033203,121,95,33,113,126.0,93.0,26.0,109.0,False,True
R3-D06,primary,Jogging_1,161,baseline,1,0.7418351477449455,0.7277383052653593,False,124.23235321044922,99.13600158691406,33.563232421875,112.08737182617188,124,99,33,112,127.0,93.0,27.0,112.0,False,True
R3-D06,primary,Jogging_1,162,baseline,1,0.7774784482758621,0.7544459092680554,False,129.95322799682617,96.02655792236328,32.94762420654297,116.054443359375,129,96,32,116,134.0,96.0,26.0,111.0,False,True
R3-D06,primary,Jogging_1,163,baseline,1,0.8449183051786209,0.8341021899350823,False,135.84029865264893,96.91222763061523,31.391592025756836,113.24803924560547,135,96,31,113,136.0,93.0,27.0,117.0,False,True
R3-D06,primary,Jogging_1,164,baseline,1,0.7505437146585472,0.7362322117644639,False,132.85543823242188,91.5244140625,38.24674987792969,121.61857604980469,132,91,38,121,138.0,91.0,29.0,119.0,False,True
R3-D06,primary,Jogging_1,165,baseline,1,0.6246575342465753,0.6122084212858138,False,130.1800880432129,94.39760971069336,42.60779571533203,119.05315399169922,130,94,42,119,141.0,90.0,28.0,118.0,False,True
R3-D06,primary,Jogging_1,166,baseline,1,0.6599131693198264,0.6461809193857414,False,126.91694831848145,94.26524353027344,45.5720329284668,120.59709167480469,126,94,45,120,139.0,90.0,32.0,118.0,False,True
R3-D06,primary,Jogging_1,167,baseline,1,0.6354003821434775,0.6279698183251999,False,125.46232604980469,92.95832443237305,48.39680480957031,118.50926971435547,125,92,48,118,139.0,90.0,31.0,121.0,False,True
R3-D06,primary,Jogging_1,168,baseline,1,0.5424528301886793,0.5294830139501668,False,122.03582191467285,97.20104217529297,52.79873275756836,116.77847290039062,122,97,52,116,139.0,93.0,29.0,119.0,False,True
R3-D06,primary,Jogging_1,169,baseline,1,0.55300035932447,0.5500553771062554,False,126.91343688964844,96.75359725952148,46.12629699707031,121.31475067138672,126,96,46,121,140.0,98.0,27.0,114.0,False,True
R3-D06,primary,Jogging_1,170,baseline,1,0.5832282471626734,0.579010310489026,False,130.82021713256836,98.93942642211914,39.11260223388672,122.53495025634766,130,98,39,122,141.0,101.0,25.0,111.0,False,True
R3-D06,primary,Jogging_1,171,baseline,1,0.665266106442577,0.6459310053061159,False,132.1007480621338,102.01659393310547,36.94063949584961,119.41262817382812,132,102,36,119,138.0,102.0,25.0,114.0,False,True
R3-D06,primary,Jogging_1,172,baseline,1,0.6691785983421251,0.6669607929671887,False,132.9452362060547,105.22370147705078,35.27531433105469,111.7010498046875,132,105,35,111,139.0,103.0,24.0,115.0,False,True
R3-D06,primary,Jogging_1,173,baseline,1,0.7344398340248963,0.715293788442958,False,132.57163047790527,102.1304817199707,36.797916412353516,119.34549713134766,132,102,36,119,136.0,100.0,27.0,120.0,False,True
R3-D06,primary,Jogging_1,174,baseline,1,0.6971970867358199,0.6908092196007108,False,130.22119331359863,99.56200408935547,37.02106857299805,121.05966186523438,130,99,37,121,133.0,97.0,27.0,119.0,False,True
R3-D06,primary,Jogging_1,150,whole_mrm1_physical_skip,1,0.4817015952455427,0.46935755139012925,True,112.0733585357666,110.77349090576172,53.48104476928711,118.815185546875,112,110,53,118,133.0,105.0,28.0,115.0,False,True
R3-D06,primary,Jogging_1,151,whole_mrm1_physical_skip,1,0.5326066528847961,0.5266562974749938,True,119.10818672180176,111.48164749145508,47.02866744995117,111.43878936767578,119,111,47,111,132.0,107.0,26.0,113.0,False,True
R3-D06,primary,Jogging_1,152,whole_mrm1_physical_skip,1,0.5228223313329696,0.5133724647378113,True,118.46658325195312,104.87174606323242,46.12013244628906,119.49178314208984,118,104,46,119,134.0,103.0,25.0,116.0,False,True
R3-D06,primary,Jogging_1,153,whole_mrm1_physical_skip,1,0.6871621621621622,0.6792253121228207,True,126.41436958312988,104.13323974609375,38.34702682495117,114.08937072753906,126,104,38,114,133.0,100.0,27.0,117.0,False,True
R3-D06,primary,Jogging_1,154,whole_mrm1_physical_skip,1,0.7544940934771444,0.7501730567315675,True,129.4193229675293,101.04312896728516,34.286033630371094,113.37509155273438,129,101,34,113,132.0,100.0,26.0,115.0,False,True
R3-D06,primary,Jogging_1,155,whole_mrm1_physical_skip,1,0.7445967316816026,0.735612711672731,True,126.8857650756836,98.32865905761719,32.12335205078125,117.38967895507812,126,98,32,117,131.0,96.0,25.0,115.0,False,True
R3-D06,primary,Jogging_1,156,whole_mrm1_physical_skip,1,0.8359673024523161,0.8193504821191835,True,126.96932601928711,95.79121780395508,30.819007873535156,118.82537078857422,126,95,30,118,129.0,92.0,26.0,123.0,False,True
R3-D06,primary,Jogging_1,157,whole_mrm1_physical_skip,1,0.6023166023166023,0.5829458589269613,True,122.43155097961426,85.75821685791016,37.9488639831543,126.93170166015625,122,85,37,126,128.0,89.0,24.0,117.0,False,True
